CountyName,PrecinctCode,PrecinctName,Description,HouseNum,PrefixDirectionDesc,Street,StreetTypeDesc,SuffixdirectionDesc,City,StateDesc,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
ALLEGHENY,1180204,CARNEGIE 02 04,CARNEGIE ELEMENTARY SCHOOL,301,NULL,FRANKLIN,AVE,NULL,CARNEGIE,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1190001,CASL SHANNON 00 01,MYRTLE SCHOOL GYM,3724,NULL,MYRTLE,AVE,NULL,CASL SHANNON             ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1190002,CASL SHANNON 00 02,MYRTLE SCHOOL GYM,3724,NULL,MYRTLE,AVE,NULL,CASL SHANNON             ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1190003,CASL SHANNON 00 03,CASTLE SHANNON MUNI CTR CON RM,3310,NULL,MCROBERTS,RD,NULL,CASL SHANNON,PA,NULL,NULL,NULL,4128859200,YES
ALLEGHENY,1190004,CASL SHANNON 00 04,ST ANNE'S SCHOOL CAFETERIA,4040,NULL,WILLOW,AVE,NULL,CASL SHANNON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1190005,CASL SHANNON 00 05,COMMUNITY LIBRARY MULTI PURPOSE RM,3677,NULL,MYRTLE,AVE,NULL,CASL SHANNON             ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1190006,CASL SHANNON 00 06,ST ANNE'S SCHOOL GYM,4040,NULL,WILLOW,AVE,NULL,CASL SHANNON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1190007,CASL SHANNON 00 07,COMMUNITY LIBRARY MULTI PURPOSE RM,3677,NULL,MYRTLE,AVE,NULL,CASL SHANNON             ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1190008,CASL SHANNON 00 08,CASTLE SHANNON MUNI CTR CONF RM,3310,NULL,MCROBERTS,RD,NULL,CASL SHANNON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1200001,CHALFANT 00 01,CHALFANT MUNICIPAL BLDG,218,NULL,NORTH,AVE,NULL,CHALFANT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1210001,CHESWICK 00 01,CHESWICK VOL FIRE CO,1411,NULL,SPRUCE,ST,NULL,CHESWICK,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1210002,CHESWICK 00 02,CHESWICK VOL FIRE CO,1411,NULL,SPRUCE,ST,NULL,CHESWICK,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1220001,CHURCHILL 00 01,BORO BLDG,2300,NULL,WM PENN,HWY,NULL,CHURCHILL,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1220002,CHURCHILL 00 02,ST JOHN FISHER CHURCH,33,NULL,LEWIN,LA,NULL,PITTSBURGH,PA,15235,NULL,NULL,NULL,YES
ALLEGHENY,1220003,CHURCHILL 00 03,ST JOHN FISHER CHURCH,33,NULL,LEWIN,LA,NULL,PITTSBURGH,PA,15235,NULL,NULL,NULL,YES
ALLEGHENY,1220004,CHURCHILL 00 04,PACE SCHOOL DR 5 LWR SIDE ENT,2432,NULL,GREENSBURG,PIKE,NULL,CHURCHILL,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1230101,CLAIRTON 01 01,PINE RUN UN METH CHURCH,901,N,SIXTH,ST,NULL,CLAIRTON                 ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1230102,CLAIRTON 01 02,WILSON PRESBYTERIAN CH SOCIAL HALL,400,NULL,N FOURTH,ST,NULL,CLAIRTON                 ,PA,15025,NULL,NULL,4126532002,YES
ALLEGHENY,1230103,CLAIRTON 01 03,WILSON PRESBYTERIAN CHURCH SOCIAL HALL,400,NULL,N FOURTH,ST,NULL,CLAIRTON                 ,PA,15025,NULL,NULL,4126532002,YES
ALLEGHENY,1230201,CLAIRTON 02 01,G W CARVER HALL SR CITZ BLDG,565,NULL,REED,ST,NULL,CLAIRTON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1230202,CLAIRTON 02 02,G W CARVER HALL SR CITZ BLDG,565,NULL,REED,ST,NULL,CLAIRTON                 ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1230203,CLAIRTON 02 03,1ST UNITED METH CH RAMP DR,500,NULL,THOMPSON,AVE,NULL,CLAIRTON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1230301,CLAIRTON 03 01,FIRST UNITED METHODIST CHURCH,500,NULL,THOMPSON,AVE,NULL,CLAIRTON,PA,15025,NULL,NULL,NULL,YES
ALLEGHENY,1230302,CLAIRTON 03 02,1ST UN METH CH RAMP DR,500,NULL,THOMPSON,AVE,NULL,CLAIRTON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1230303,CLAIRTON 03 03,CLAIRTON MUNICIPAL BLDG,551,NULL,RAVENSBURG,BLVD,NULL,CLAIRTON,PA,15025,NULL,NULL,NULL,YES
ALLEGHENY,1230401,CLAIRTON 04 01,G W CARVER HALL SR CITZ BLDG,565,NULL,REED,ST,NULL,CLAIRTON                 ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1230402,CLAIRTON 04 02,CLAIRTON MUNICIPAL BLDG,551,NULL,RAVENSBURG,BLVD,NULL,PITTSBURGH,PA,15025,NULL,NULL,NULL,YES
ALLEGHENY,1230403,CLAIRTON 04 03,CLAIRTON MUNICIPAL BLDG,551,NULL,RAVENSBURG,BLVD,NULL,CLAIRTON,PA,15025,NULL,NULL,NULL,YES
ALLEGHENY,1240001,COLLIER 00 01,COLLIER COMMUNITY CENTER,5,NULL,LOBAUGH,ST,NULL,PITTSBURGH,PA,15071,NULL,NULL,NULL,YES
ALLEGHENY,1240002,COLLIER 00 02,RENNERDALE VOL FIRE CO 1ST FL HALL,30,NULL,SUBURBAN,AVE,NULL,COLLIER                  ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1240003,COLLIER 00 03,CLUBHOUSE,160,NULL,CLOVERLEAF,DR,NULL,COLLIER                  ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1240004,COLLIER 00 04,VILLAGE OF NEVILLE PARK,100,NULL,NEVILLE PARK,BLVD,NULL,PITTSBURGH,PA,15017,NULL,NULL,NULL,YES
ALLEGHENY,1240005,COLLIER 00 05,COLLIER TWP MUNICIPAL BUILDING,2418,NULL,HILLTOP,RD,NULL,PRESTO,PA,15142,NULL,NULL,NULL,YES
ALLEGHENY,1240006,COLLIER 00 06,CARNEGIE PRESBYTERIAN CHURCH,219,NULL,EWING,RD,NULL,CARNEGIE,PA,15106,NULL,NULL,NULL,YES
ALLEGHENY,1250101,CORAOPOLIS 01 01,ARMORY BUILDING,835,NULL,FIFTH,AVE,NULL,CORAOPOLIS,PA,15108,NULL,NULL,4122645631,YES
ALLEGHENY,1250102,CORAOPOLIS 01 02,ARMORY BUILDING,835,NULL,FIFTH,AVE,NULL,CORAOPOLIS,PA,15108,NULL,NULL,4122645631,YES
ALLEGHENY,1250200,CORAOPOLIS 02 00,CORAOPOLIS TOWERS,951,NULL,FIRST,ST,NULL,CORAOPOLIS,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1250301,CORAOPOLIS 03 01,CORAOPOLIS BORO MUNICIPAL BLDG,1012,NULL,5TH,AVE,NULL,CORAOPOLIS,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1250302,CORAOPOLIS 03 02,CORAOPOLIS BORO MUNICIPAL BLDG,1012,NULL,5TH,AVE,NULL,CORAOPOLIS,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1250401,CORAOPOLIS 04 01,CORAOPOLIS TOWERS,951,NULL,FIRST,AVE,NULL,CORAOPOLIS,PA,15108,NULL,NULL,4122625502,YES
ALLEGHENY,1250402,CORAOPOLIS 04 02,CORAOPOLIS TOWERS,951,NULL,FIRST,AVE,NULL,CORAOPOLIS,PA,15108,NULL,NULL,4122643002,YES
ALLEGHENY,1260101,CRAFTON 01 01,CRAFTON COMMUNITY CENTER,140,NULL,BRADFORD ST SIDE ENT,NULL,NULL,CRAFTON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1260102,CRAFTON 01 02,CRAFTON ELEMENTARY SCHOOL,1874,NULL,CRAFTON,BLVD,NULL,CRAFTON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1260201,CRAFTON 02 01,ST MATTHEWS CHURCH HALL,45,E,STEUBEN,ST,NULL,CRAFTON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1260202,CRAFTON 02 02,CRAFTON TOWERS REC RM,1215,NULL,FOSTER,AVE,NULL,CRAFTON,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1260301,CRAFTON 03 01,AMERICAN LEGION POST 145,1,NULL,AMERICAN LEGION,PLZ,NULL,PITTSBURGH,PA,15205,NULL,NULL,NULL,YES
ALLEGHENY,1260302,CRAFTON 03 02,PRESBYTERIAN CHURCH SUNDAY SCHOOL RM,90,NULL,HAWTHORNE,AVE,NULL,PITTSBURGH,PA,15205,NULL,NULL,NULL,YES
ALLEGHENY,1270100,CRESCENT 01 00,CRESCENT TWP BUILDING,225,NULL,SPRING RUN,RD,NULL,CRESCENT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1270200,CRESCENT 02 00,CRESCENT TWP BUILDING,225,NULL,SPRING RUN,RD,NULL,CRESCENT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1280001,DORMONT 00 01,KIM QUOC SUNRISE,1641,NULL,POTOMAC,AVE,NULL,PITTSBURGH,PA,15216,NULL,NULL,NULL,YES
ALLEGHENY,1280002,DORMONT 00 02,MT LEB METH CH ASBURY CTR,3319,W,LIBERTY,AVE,NULL,DORMONT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1280003,DORMONT 00 03,DORMONT PRESBY CHURCH ROOM 101,2865,NULL,ESPY,AVE,NULL,DORMONT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1280004,DORMONT 00 04,KIM QUOC SUNRISE,1641,NULL,POTOMAC,AVE,NULL,PITTSBURGH,PA,15216,NULL,NULL,NULL,YES
ALLEGHENY,1280005,DORMONT 00 05,DORMONT PRESBY CHURCH ROOM 101,2865,NULL,ESPY,AVE,NULL,DORMONT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1280006,DORMONT 00 06,DORMONT MUNI BLDG GYM LOBBY,1444,NULL,HILLSDALE,AVE,NULL,DORMONT                  ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1280007,DORMONT 00 07,MT LEB METH CH ASBURY CTR,3319,W,LIBERTY,AVE,NULL,DORMONT                  ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1280008,DORMONT 00 08,MT LEBANON METHODIST CHURCH,3319,W,LIBERTY,AVE,NULL,DORMONT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1280009,DORMONT 00 09,DORMONT ELEMENTARY SCHOOL,3200,NULL,ANNAPOLIS,AVE,NULL,DORMONT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1280010,DORMONT 00 10,DORMONT ELEMENTARY SCHOOL,3200,NULL,ANNAPOLIS,AVE,NULL,DORMONT                  ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1290001,DRAVOSBURG 00 01,DRAVOSBURG BORO BLDG COUNCIL CHAMBER,226,NULL,MAPLE,AVE,NULL,DRAVOSBURG,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1290002,DRAVOSBURG 00 02,DRAVOSBURG BORO BLDG,226,NULL,MAPLE,AVE,NULL,DRAVOSBURG,PA,15034,NULL,NULL,NULL,YES
ALLEGHENY,1290003,DRAVOSBURG 00 03,DRAVOSBURG HOUSING ASSN SOCIAL RM,250,NULL,SCOTT,DR,NULL,DRAVOSBURG,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1300101,DUQUESNE 01 01,MASONIC HALL,1200,NULL,CLONMEL,ST,NULL,DUQUESNE,PA,15110,NULL,NULL,NULL,YES
ALLEGHENY,1300102,DUQUESNE 01 02,MASONIC HALL,1200,NULL,CLONMEL,ST,NULL,DUQUESNE,PA,15110,NULL,NULL,NULL,YES
ALLEGHENY,1300103,DUQUESNE 01 03,CITY HALL AUX POLICE RM,12,S,SECOND,ST,NULL,DUQUESNE                 ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1300104,DUQUESNE 01 04,ST HEDWIG'S CHURCH,105,S,FIFTH,ST,NULL,DUQUESNE,PA,15110,NULL,NULL,NULL,YES
ALLEGHENY,1300201,DUQUESNE 02 01,CITY HALL GARAGE,12,S,SECOND,ST,NULL,DUQUESNE                 ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1300202,DUQUESNE 02 02,ST HEDWIG'S CHURCH,105,S,5TH,ST,NULL,DUQUESNE                 ,PA,15110,NULL,NULL,4124690196,YES
ALLEGHENY,1300203,DUQUESNE 02 03,ST HEDWIG'S CHURCH,105,S,FIFTH,ST,NULL,DUQUESNE,PA,15110,NULL,NULL,NULL,YES
ALLEGHENY,1300301,DUQUESNE 03 01,ST PETER & PAUL BYZAN CHURCH SOCIAL HALL,701,NULL,FOSTER,AVE,NULL,DUQUESNE,PA,15110,NULL,NULL,4124663578,YES
ALLEGHENY,1300302,DUQUESNE 03 02,MACEDONIA BAPTIST CHURCH 1ST FLOOR,17,NULL,COCHRAN,AVE,NULL,DUQUESNE,PA,15110,NULL,NULL,4124666034,YES
ALLEGHENY,1300303,DUQUESNE 03 03,ST PETER & PAUL BYZN CHURCH SOCIAL HALL,701,NULL,FOSTER,AVE,NULL,DUQUESNE                 ,PA,15110,NULL,NULL,4127808941,YES
ALLEGHENY,1310100,EAST DEER 01 00,EAST DEER MUNICIPAL BUILDING,927,NULL,FREEPORT,RD,NULL,EAST DEER,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1310200,EAST DEER 02 00,HOLY FAMILY R C CHURCH SOCIAL HALL,787,NULL,FREEPORT,RD,NULL,EAST DEER                ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1320001,E MCKEESPORT 00 01,UNITED VOLUNTEER FIRE & RESCUE,611,NULL,BROADWAY,ST,NULL,E MCKEESPORT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1320002,E MCKEESPORT 00 02,E MCKEESPORT SENIOR CITIZEN COM CTR,539,NULL,CHICORA,ST,NULL,E MCKEESPORT,PA,15035,1ST FLOOR,NULL,4128242531,YES
ALLEGHENY,1320003,E MCKEESPORT 00 03,E MCKEESPORT SENIOR CITIZEN COM CTR,539,NULL,CHICORA,ST,NULL,E MCKEESPORT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1330100,E PITTSBURGH 01 00,E PITTSBURGH COM CTR GYM REAR ENT,306,NULL,BESSEMER,ST,NULL,E PITTSBURGH,PA,15112,NULL,NULL,NULL,YES
ALLEGHENY,1330200,E PITTSBURGH 02 00,E. PITTSBURGH COM CTR GYM REAR ENT,306,NULL,BESSEMER,ST,NULL,E PITTSBURGH,PA,15112,NULL,NULL,NULL,YES
ALLEGHENY,1330300,E PITTSBURGH 03 00,E PITTSBURGH COM CTR GYM REAR ENT,306,NULL,BESSEMER,AVE,NULL,E PITTSBURGH,PA,15112,NULL,NULL,NULL,YES
ALLEGHENY,1340001,EDGEWOOD 00 01,EDGEWOOD PRIMARY SCHOOL REAR ENT,241,NULL,MAPLE,AVE,NULL,EDGEWOOD,PA,15221,NULL,NULL,NULL,YES
ALLEGHENY,1340002,EDGEWOOD 00 02,BORO  BLDG,2,NULL,RACE,ST,NULL,EDGEWOOD,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1340003,EDGEWOOD 00 03,BORO BLDG,2,NULL,RACE,ST,NULL,EDGEWOOD,PA,15218,NULL,NULL,4122424824,YES
ALLEGHENY,1350001,EDGEWORTH 00 01,EDGEWORTH CLUB BALLROOM,511,NULL,EAST,DR,NULL,EDGEWORTH                ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1350002,EDGEWORTH 00 02,EDGEWORTH CLUB BALLROOM,511,NULL,EAST,DR,NULL,EDGEWORTH                ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1360001,ELIZABETH BR 00 01,ELIZABETH BORO VFD SOCIAL HALL,107,NULL,MARKET,ST,NULL,PITTSBURGH,PA,15037,NULL,NULL,NULL,YES
ALLEGHENY,1370101,ELIZABETH TP 01 01,HIGHLANDS COM UN METH CHURCH,204,NULL,TIMOTHY,DR,NULL,PITTSBURGH,PA,15037,NULL,NULL,NULL,YES
ALLEGHENY,1370102,ELIZABETH TP 01 02,ELIZABETH FORWARD MIDDLE SCHOOL,401,NULL,ROCK RUN,RD,NULL,ELIZABETH,PA,15037,NULL,NULL,NULL,YES
ALLEGHENY,1370200,ELIZABETH TP 02 00,GREENOCK ELEMENTARY,1101,NULL,GREENOCK BUENA VIS,RD,NULL,ELIZABETH TP,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1370300,ELIZABETH TP 03 00,BUENA VISTA VOL FIRE CO,3333,NULL,FIRE STATION,ST,NULL,BUENA VISTA,PA,15018,NULL,NULL,NULL,YES
ALLEGHENY,1370401,ELIZABETH TP 04 01,MT VERNON PRESBYTERIAN CHURCH,2200,NULL,GREENOCK BUENA VISTA,RD,NULL,PITTSBURGH,PA,15135,NULL,NULL,NULL,YES
ALLEGHENY,1370402,ELIZABETH TP 04 02,MT VERNON PRESBYTERIAN CHURCH,2200,NULL,GREENOCK BUENA VISTA,RD,NULL,PITTSBURGH,PA,15135,NULL,NULL,NULL,YES
ALLEGHENY,1370501,ELIZABETH TP 05 01,BOSTON VOL FIRE CO,6001,NULL,SMITHFIELD,RD,NULL,ELIZABETH TP             ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1370502,ELIZABETH TP 05 02,GREENOCK FIRE HALL,1000,NULL,GREENOCK BUENA VISTA,RD,NULL,PITTSBURGH,PA,15135,NULL,NULL,NULL,YES
ALLEGHENY,1370601,ELIZABETH TP 06 01,ELIZABETH FORWARD HIGH SCHOOL,1000,NULL,WEIGLES HILL,RD,NULL,ELIZABETH,PA,15037,NULL,NULL,NULL,YES
ALLEGHENY,1370602,ELIZABETH TP 06 02,BLYTHDALE VFD,1799,NULL,BLYTHDALE,RD,NULL,MC KEESPORT,PA,15018,NULL,NULL,NULL,YES
ALLEGHENY,1370700,ELIZABETH TWP 07 00,BLAINE HILL VOL FIRE CO,409,NULL,OXFORD,AVE,NULL,ELIZABETH,PA,15037,NULL,NULL,NULL,YES
ALLEGHENY,1380001,EMSWORTH 00 01,SACRED HEART CHURCH,154,NULL,ORCHARD,AVE,NULL,EMSWORTH,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1380002,EMSWORTH 00 02,SACRED HEART CHURCH,154,NULL,ORCHARD,ST,NULL,PITTSBURGH,PA,15202,NULL,NULL,NULL,YES
ALLEGHENY,1390100,ETNA 01 00,CALVERT MEMORIAL U P CHURCH,94,NULL,LOCUST,ST,NULL,ETNA                     ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1390200,ETNA 02 00,ETNA BOROUGH BUILDING,437,NULL,BUTLER,ST,NULL,ETNA                     ,PA,15223,NULL,NULL,,YES
ALLEGHENY,1390300,ETNA 03 00,ALL SAINTS ACTIVITY BLDG,19,NULL,WILSON,ST,NULL,ETNA,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1400001,FAWN 00 01,MUNICIPAL  BLDG FIRST FLOOR,3054,NULL,HOWES RUN,RD,NULL,FAWN,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1400002,FAWN 00 02,FAWN TWP MUNICIPAL BLDG,3054,NULL,HOWES RUN,RD,NULL,NATRONA HEIGHTS,PA,15065,NULL,NULL,NULL,YES
ALLEGHENY,1410001,FINDLAY 00 01,FINDLAY TWP MUNICIPAL BLDG,1271,NULL,US ROUTE 30,RD,NULL,PITTSBURGH,PA,15026,NULL,NULL,NULL,YES
ALLEGHENY,1410002,FINDLAY 00 02,FINDLAY TWP ACTIVITY CTR 1ST FL,310,NULL,MAIN,ST,NULL,FINDLAY,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1410003,FINDLAY 00 03,IMPERIAL VOL FIRE CO 1ST FL,115,NULL,MAIN,ST,NULL,CORAOPOLIS,PA,15108,NULL,NULL,NULL,YES
ALLEGHENY,1420001,FOREST HILLS 00 01,FOREST HILLS PRESBY CHURCH,1840,NULL,ARDMORE,BLVD,NULL,FOREST HILLS,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1420002,FOREST HILLS 00 02,SWIMMING POOL LODGE,400,NULL,BRADDOCK,RD,NULL,PITTSBURGH,PA,15221,NULL,NULL,NULL,YES
ALLEGHENY,1420003,FOREST HILLS 00 03,HOPE LUTHERAN CHURCH,353,NULL,RIDGE,AVE,NULL,PITTSBURGH,PA,15221,NULL,NULL,NULL,YES
ALLEGHENY,1420004,FOREST HILLS 00 04,FOREST HILLS SENIOR CITZ BLDG,444,NULL,AVE D,NULL,NULL,FOREST HILLS             ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1420005,FOREST HILLS 00 05,CHRIST LUTHERAN CHURCH,400,NULL,BARCLAY,AVE,NULL,PITTSBURGH,PA,15221,NULL,NULL,NULL,YES
ALLEGHENY,1420006,FOREST HILLS 00 06,FOREST HILLS PRESBYTERIAN CHURCH,1840,NULL,ARDMORE,BLVD,NULL,FOREST HILLS             ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1420007,FOREST HILLS 00 07,FOREST HILLS V.F.D.,2071,NULL,ARDMORE,BLVD,NULL,FOREST HILLS,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1420008,FOREST HILLS 00 08,HOPE LUTHERAN CHURCH,353,NULL,RIDGE,AVE,NULL,PITTSBURGH,PA,15221,NULL,NULL,NULL,YES
ALLEGHENY,1430001,FORWARD 00 01,GALLATIN SUNNYSIDE V.F.D.,3325,NULL,RAINBOW RUN,RD,NULL,MONONGAHELA,PA,15063,NULL,NULL,7242585240,YES
ALLEGHENY,1430002,FORWARD 00 02,FORWARD TWP V.F.D.,9019,NULL,ROBERTS HOLLOW,RD,NULL,FORWARD,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1430003,FORWARD 00 03,GALLATIN SUNNYSIDE V.F.D.,3325,NULL,RAINBOW RUN,RD,NULL,MONONGAHELA,PA,15063,NULL,NULL,7242585240,YES
ALLEGHENY,1430004,FORWARD 00 04,FORWARD TWP V.F.D.,9019,NULL,ROBERTS HOLLOW,RD,NULL,FORWARD,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1440001,FOX CHAPEL 00 01,COOPER-SIEGEL COMM LIBRARY PROGRAM ROOM,403,NULL,FOX CHAPEL,RD,NULL,FOX CHAPEL,PA,15238,NULL,NULL,NULL,YES
ALLEGHENY,1440002,FOX CHAPEL 00 02,FOX CHAPEL EPISCOPAL CHURCH,616,NULL,SQUAW RUN,RD,E,PITTSBURGH,PA,15238,NULL,NULL,NULL,YES
ALLEGHENY,1440003,FOX CHAPEL 00 03,PRESBYTERIAN CHURCH,384,NULL,FOX CHAPEL,RD,NULL,FOX CHAPEL,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1440004,FOX CHAPEL 00 04,FAITH UNITED METH CHURCH OF FOX CHAPEL,261,W,CHAPEL RDG,RD,NULL,FOX CHAPEL,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1440005,FOX CHAPEL 00 05,PRESBYTERIAN CHURCH,384,NULL,FOX CHAPEL,RD,NULL,FOX CHAPEL               ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1450101,FRANKLIN PK 01 01,FRANKLIN PRK BAPT CH SOCIAL HALL,2470,NULL,NICHOLSON,RD,NULL,FRANKLIN PK              ,PA,NULL,NULL,NULL,,YES
ALLEGHENY,1450102,FRANKLIN PK 01 02,ORCHARD HILL CHURCH MOM & DADS MTG RM,2551,NULL,BRANDT SCHOOL,RD,NULL,WEXFORD,PA,15090,NULL,NULL,7249355555,YES
ALLEGHENY,1450103,FRANKLIN PK 01 03,ORCHARD HILL CHURCH LOBBY,2551,NULL,BRANDT SCHOOL,RD,NULL,WEXFORD,PA,15090,NULL,NULL,4128499636,YES
ALLEGHENY,1450201,FRANKLIN PK 02 01,ST BRENDAN'S EPISCOPLA CHURCH,2365,NULL,MCALEER,RD,NULL,FRANKLIN PK,PA,15143,NULL,NULL,NULL,YES
ALLEGHENY,1450202,FRANKLIN PK 02 02,ST JOHN NEUMANN PARISH HALL,2230,NULL,ROCHESTER,RD,NULL,PITTSBURGH,PA,15237,NULL,NULL,4123665885,YES
ALLEGHENY,1450203,FRANKLIN PK 02 03,ST JOHN NEUMAN,2230,NULL,ROCHESTER,ROAD,NULL,PITTSBURGH,PA,15237,NULL,NULL,NULL,YES
ALLEGHENY,1450301,FRANKLIN PK 03 01,TRINITY EVAN LUTHERAN CHURCH,2500,NULL,BRANDT SCHOOL,RD,NULL,FRANKLIN PK,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1450302,FRANKLIN PK 03 02,"NEW BORO BLDG, 1ST FLOOR",2344,W,INGOMAR,RD,NULL,WEXFORD,PA,15237,NULL,NULL,NULL,YES
ALLEGHENY,1450303,FRANKLIN PK 03 03,INGOMAR MIDDLE SCHOOL,1521,NULL,INGOMAR HEIGHTS,RD,NULL,FRANKLIN PK              ,PA,15237,NULL,NULL,4123625470,YES
ALLEGHENY,1460001,FRAZER 00 01,FRAZER TWP # 1 V.F.D.,2020,NULL,BAKERSTOWN,RD,NULL,FRAZER,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1470001,GLASSPORT 00 01,MUNICIPAL BLDG,440,NULL,MONOGAHELA,AVE,NULL,GLASSPORT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1470002,GLASSPORT 00 02,MUNICIPAL BLDG,440,NULL,MONONGAHELA,AVE,NULL,GLASSPORT,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1470003,GLASSPORT 00 03,GLASSPORT SENIOR CITIZEN CENTER 1ST FLOOR,544,NULL,MONONGAHELA,AVE,NULL,GLASSPORT,PA,15045,NULL,NULL,4126727400,YES
ALLEGHENY,1470004,GLASSPORT 00 04,PNA LODGE 750,542,NULL,INDIANA,AVE,NULL,GLASSPORT,PA,15045,NULL,NULL,412,YES
ALLEGHENY,1470005,GLASSPORT 00 05,QUEEN OF ROSARY SOCIAL HALL,530,NULL,MICHIGAN,AVE,NULL,GLASSPORT                ,PA,15045,NULL,NULL,4126727209,YES
ALLEGHENY,1470006,GLASSPORT 00 06,PNA LODGE 750,542,NULL,INDIANA,AVE,NULL,GLASSPORT,PA,15045,NULL,NULL,412,YES
ALLEGHENY,1480001,GLENFIELD 00 01,GLENFIELD PARK BLDG 1ST FLOOR,315,NULL,DAWSON,AVE,NULL,GLENFIELD,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1490001,GREENTREE 00 01,BORO FIRE HALL,825,NULL,POPLAR,ST,NULL,GREENTREE,PA,NULL,NULL,NULL,NULL,YES
ALLEGHENY,1490002,GREENTREE 00 02,GREENTREE MUNICIPAL BUILDING COUNCIL CHAMBERS,10,W,MANILLA,AVE,NULL,PITTSBURGH,PA,15220,NULL,NULL,4129211110,YES
ALLEGHENY,1490003,GREENTREE 00 03,GREENTREE MUNICIPAL BUILDING COUNCIL CHAMBERS,10,W,MANILLA,AVE,NULL,PITTSBURGH,PA,15220,NULL,NULL,4129211110,YES
